run_uid,block_id,protocol,pattern,density,concurrency,run_index,session_id,ts_start,ts_end,lat_p50,lat_p95,lat_p99,throughput_rps,payload_bytes_med,xproc_p95,xproc_med,error_rate,cpu_mean,cpu_p95,rss_mean_mb,rss_p95_mb,k6_iterations,notes
bal100g02,baseline-low-100-graphql,graphql,baseline,low,100,2,s1,0,0,33.1778,44.3283,53.7496,2871.36,3459,0.026597,0.021278,0,73.96,89,403.98,405.3,172281,
bal100g03,baseline-low-100-graphql,graphql,baseline,low,100,3,s3,0,0,38.6643,48.9545,62.4539,2553.53,3326,0.029373,0.023498,0,80.51,89,397.8,403.03,153212,
bal100g04,baseline-low-100-graphql,graphql,baseline,low,100,4,s3,0,0,25.1934,32.9352,42.588,4153.31,2791,0.019761,0.015809,0,77.1,89,400.27,394.58,249198,
bal100g05,baseline-low-100-graphql,graphql,baseline,low,100,5,s1,0,0,41.2811,53.5149,64.907,2539.21,2671,0.032109,0.025687,0,83.7,89,386.11,403.26,152352,
bal100g06,baseline-low-100-graphql,graphql,baseline,low,100,6,s3,0,0,29.8874,40.6154,51.4818,3273.76,3233,0.024369,0.019495,0,79.39,89,401.88,397.57,196425,
bal100g07,baseline-low-100-graphql,graphql,baseline,low,100,7,s3,0,0,45.7921,56.4469,69.6366,2156.87,2467,0.033868,0.027095,0,80.69,89,404.84,406.46,129411,
bal100g08,baseline-low-100-graphql,graphql,baseline,low,100,8,s2,0,0,27.7666,34.0953,38.7901,3545.31,2643,0.020457,0.016366,0,80.81,89,402.06,414.3,212718,
bal100g09,baseline-low-100-graphql,graphql,baseline,low,100,9,s3,0,0,40.2124,53.4959,68.1689,2520.18,2742,0.032098,0.025678,0,81.28,89,402.19,402.37,151210,
bal100g10,baseline-low-100-graphql,graphql,baseline,low,100,10,s2,0,0,30.6921,42.7154,47.3321,3325.22,3359,0.025629,0.020503,0,79.24,89,402.81,398.54,199513,
bal100g11,baseline-low-100-graphql,graphql,baseline,low,100,11,s3,0,0,39.382,53.8329,60.8932,2548.09,2847,0.0323,0.02584,0,78.77,89,398.73,403.11,152885,
bal100g12,baseline-low-100-graphql,graphql,baseline,low,100,12,s1,0,0,43.5876,60.7502,70.5997,2222.96,3165,0.03645,0.02916,0,83.99,89,406.23,409.8,133377,
bal100g13,baseline-low-100-graphql,graphql,baseline,low,100,13,s3,0,0,28.1397,39.2599,49.7985,3711.27,3021,0.023556,0.018845,0,81.09,89,402.78,405.89,222675,
bal100g14,baseline-low-100-graphql,graphql,baseline,low,100,14,s3,0,0,38.9492,54.3092,67.396,2563.07,2915,0.032586,0.026068,0,74.74,89,400.47,411.24,153784,
bal100g15,baseline-low-100-graphql,graphql,baseline,low,100,15,s2,0,0,30.3943,41.2138,49.0121,3431.79,3561,0.024728,0.019783,0,78.37,89,402.31,395.64,205907,
bal100g16,baseline-low-100-graphql,graphql,baseline,low,100,16,s1,0,0,51.6791,64.2754,77.333,2019.42,2522,0.038565,0.030852,0,79.03,89,398.98,402.54,121165,
bal100g17,baseline-low-100-graphql,graphql,baseline,low,100,17,s1,0,0,33.2921,43.7362,56.0913,3014.9,3026,0.026242,0.020993,0,81.54,89,397.91,416.15,180893,
bal100g18,baseline-low-100-graphql,graphql,baseline,low,100,18,s2,0,0,27.8716,38.7351,45.3038,3440.98,3832,0.023241,0.018593,0,82.91,89,400.14,403.91,206459,
bal100g19,baseline-low-100-graphql,graphql,baseline,low,100,19,s2,0,0,35.5928,44.0127,51.2372,2852.6,2701,0.026408,0.021126,0,82.47,89,404.61,408.27,171155,
bal100g20,baseline-low-100-graphql,graphql,baseline,low,100,20,s2,0,0,42.2678,58.6396,66.7073,2272.96,2441,0.035184,0.028147,0,79.75,89,397.8,390.22,136377,
bal100g21,baseline-low-100-graphql,graphql,baseline,low,100,21,s2,0,0,29.5274,38.2554,45.3079,3239.98,2529,0.022953,0.018363,0,84.32,89,399.28,406.45,194398,
bal100g22,baseline-low-100-graphql,graphql,baseline,low,100,22,s3,0,0,56.1753,72.6796,92.9828,1775.79,2912,0.043608,0.034886,0,79.68,89,398.02,412.34,106547,
bal100g23,baseline-low-100-graphql,graphql,baseline,low,100,23,s3,0,0,36.2079,49.65,60.8815,2719.76,3158,0.02979,0.023832,0,82.89,89,396.38,400.73,163185,
bal100g24,baseline-low-100-graphql,graphql,baseline,low,100,24,s2,0,0,40.1484,54.6992,65.7021,2549.68,2540,0.03282,0.026256,0,74.7,89,400.55,410.63,152980,
bal100g25,baseline-low-100-graphql,graphql,baseline,low,100,25,s1,0,0,36.8709,49.7555,63.6342,2650.49,3784,0.029853,0.023883,0,75.63,89,398.05,413.53,159029,
bal100g26,baseline-low-100-graphql,graphql,baseline,low,100,26,s3,0,0,40.0782,52.3372,66.8119,2560.13,3309,0.031402,0.025122,0,82.63,89,393.13,406.64,153607,
bal100g27,baseline-low-100-graphql,graphql,baseline,low,100,27,s1,0,0,38.1685,48.1559,54.1973,2633.13,2644,0.028894,0.023115,0,78.94,89,394.48,406.61,157987,
bal100g28,baseline-low-100-graphql,graphql,baseline,low,100,28,s2,0,0,30.0487,40.9569,48.7243,3434.61,2805,0.024574,0.019659,0,80.99,89,398.94,407.49,206076,
bal100g29,baseline-low-100-graphql,graphql,baseline,low,100,29,s2,0,0,25.2934,34.155,39.7144,3863.78,3054,0.020493,0.016394,0,81.64,89,404.48,395.01,231827,
bam10r00,baseline-medium-10-rest,rest,baseline,medium,10,0,s1,0,0,14.4053,19.485,25.0578,694.05,7697,0.011691,0.009353,0,36.2,45,386.25,403.83,41642,
bam10r01,baseline-medium-10-rest,rest,baseline,medium,10,1,s3,0,0,18.8499,25.6036,30.5242,508.29,7836,0.015362,0.01229,0,33.6,45,403.09,407.78,30497,
bam10r02,baseline-medium-10-rest,rest,baseline,medium,10,2,s1,0,0,20.6168,27.0169,34.2391,466.06,7078,0.01621,0.012968,0,34.94,45,395.35,412.58,27963,
bam10r03,baseline-medium-10-rest,rest,baseline,medium,10,3,s3,0,0,18.6054,23.4962,27.7333,525.01,9309,0.014098,0.011278,0,39.29,45,391.1,400.98,31500,
bam10r04,baseline-medium-10-rest,rest,baseline,medium,10,4,s3,0,0,21.5339,26.572,30.2665,443.86,7441,0.015943,0.012755,0,35.87,45,396.86,401.36,26631,
bam10r05,baseline-medium-10-rest,rest,baseline,medium,10,5,s2,0,0,22.4051,30.5247,35.1932,464.77,8134,0.018315,0.014652,0,37.55,45,394.27,400.3,27886,
bam10r06,baseline-medium-10-rest,rest,baseline,medium,10,6,s3,0,0,17.3944,24.2287,27.9338,570.87,6476,0.014537,0.01163,0,39.34,45,401.71,404.94,34252,
bam10r07,baseline-medium-10-rest,rest,baseline,medium,10,7,s1,0,0,15.0107,18.6526,20.5339,670.93,5874,0.011192,0.008953,0,41.04,45,405.95,404.23,40255,
bam10r08,baseline-medium-10-rest,rest,baseline,medium,10,8,s1,0,0,21.5301,26.2195,30.914,475.94,5749,0.015732,0.012585,0,37.05,45,397.72,398.07,28556,
bam10r09,baseline-medium-10-rest,rest,baseline,medium,10,9,s1,0,0,15.1291,20.0983,24.8833,692.9,8434,0.012059,0.009647,0,40.96,45,401.19,412.89,41574,
bam10r10,baseline-medium-10-rest,rest,baseline,medium,10,10,s1,0,0,16.0908,21.7373,24.3362,619.5,6635,0.013042,0.010434,0,44.07,45,402.54,405.98,37169,
bam10r11,baseline-medium-10-rest,rest,baseline,medium,10,11,s1,0,0,18.7507,25.5112,29.4196,521.27,7959,0.015307,0.012245,0,40.24,45,396.61,407.66,31276,
bam10r12,baseline-medium-10-rest,rest,baseline,medium,10,12,s3,0,0,32.9496,45.119,53.2331,289.39,8554,0.027071,0.021657,0,42.29,45,405.88,405.96,17363,
bam10r13,baseline-medium-10-rest,rest,baseline,medium,10,13,s2,0,0,23.9073,32.7453,37.5108,399.48,9034,0.019647,0.015718,0,36.34,45,395.85,405.73,23968,
bam10r14,baseline-medium-10-rest,rest,baseline,medium,10,14,s1,0,0,19.4403,26.3643,33.9494,526.14,8934,0.015819,0.012655,0,39.39,45,392.64,407.52,31568,
bam10r15,baseline-medium-10-rest,rest,baseline,medium,10,15,s3,0,0,12.6275,15.4506,17.7321,792.15,7885,0.00927,0.007416,0,43.51,45,399.11,401.53,47529,
bam10r16,baseline-medium-10-rest,rest,baseline,medium,10,16,s3,0,0,17.8005,22.239,27.7387,571.78,7773,0.013343,0.010675,0,41.17,45,391.2,408.76,34306,
bam10r17,baseline-medium-10-rest,rest,baseline,medium,10,17,s1,0,0,19.9567,27.8763,32.6267,508.01,9726,0.016726,0.013381,0,43.57,45,396.52,406.12,30480,
bam10r18,baseline-medium-10-rest,rest,baseline,medium,10,18,s2,0,0,19.507,24.5166,30.8311,506.63,6465,0.01471,0.011768,0,41.35,45,398.86,396.92,30397,
bam10r19,baseline-medium-10-rest,rest,baseline,medium,10,19,s3,0,0,23.2976,31.0253,39.2755,408.82,6559,0.018615,0.014892,0,36.92,45,397.31,411.14,24529,
bam10r20,baseline-medium-10-rest,rest,baseline,medium,10,20,s2,0,0,17.3797,22.0662,28.0908,548.39,7864,0.01324,0.010592,0,38.4,45,392.14,398.09,32903,
bam10r21,baseline-medium-10-rest,rest,baseline,medium,10,21,s3,0,0,17.7197,22.0289,26.5725,580.1,10279,0.013217,0.010574,0,34.79,45,401.02,399.36,34806,
bam10r22,baseline-medium-10-rest,rest,baseline,medium,10,22,s1,0,0,17.8428,23.6794,29.5709,562.22,9826,0.014208,0.011366,0,40.78,45,405.12,404.18,33733,
bam10r23,baseline-medium-10-rest,rest,baseline,medium,10,23,s2,0,0,17.5638,22.3045,27.1161,548.91,7027,0.013383,0.010706,0,40.38,45,397.08,402.36,32934,
bam10r24,baseline-medium-10-rest,rest,baseline,medium,10,24,s1,0,0,21.7485,27.0194,30.2077,442.33,7363,0.016212,0.012969,0,43.38,45,400.49,400.3,26540,
bam10r25,baseline-medium-10-rest,rest,baseline,medium,10,25,s3,0,0,17.728,24.0194,29.4521,585.64,7970,0.014412,0.011529,0,39.36,45,392.79,402.42,35138,
bam10r26,baseline-medium-10-rest,rest,baseline,medium,10,26,s2,0,0,22.9897,29.7379,33.7211,447.88,8106,0.017843,0.014274,0,44.43,45,402.53,398.44,26872,
bam10r27,baseline-medium-10-rest,rest,baseline,medium,10,27,s1,0,0,22.0042,30.174,33.6606,466.5,7527,0.018104,0.014484,0,42.68,45,396.13,401.91,27990,
bam10r28,baseline-medium-10-rest,rest,baseline,medium,10,28,s2,0,0,17.327,22.7637,26.3596,580.27,9641,0.013658,0.010927,0,36.91,45,400.35,399.12,34815,
bam10r29,baseline-medium-10-rest,rest,baseline,medium,10,29,s2,0,0,16.953,22.658,25.2595,586.73,7861,0.013595,0.010876,0,36.35,45,404.21,400.41,35203,
bam10g00,baseline-medium-10-graphql,graphql,baseline,medium,10,0,s3,0,0,35.2447,43.9647,55.657,285.03,8099,0.026379,0.021103,0,45.12,45,405.6,406.48,17101,
bam10g01,baseline-medium-10-graphql,graphql,baseline,medium,10,1,s2,0,0,16.6793,21.7787,26.5787,613.79,8806,0.013067,0.010454,0,40.29,45,387.82,400.08,36827,
bam10g02,baseline-medium-10-graphql,graphql,baseline,medium,10,2,s2,0,0,24.0561,31.1205,40.2214,413.64,8319,0.018672,0.014938,0,35.02,45,399.96,406.37,24818,
bam10g03,baseline-medium-10-graphql,graphql,baseline,medium,10,3,s1,0,0,20.1349,27.1155,30.0014,500.13,7887,0.016269,0.013015,0,38.31,45,397.78,404.8,30007,
bam10g04,baseline-medium-10-graphql,graphql,baseline,medium,10,4,s1,0,0,23.017,30.5738,36.152,445.74,6185,0.018344,0.014675,0,40.0,45,400.2,409.8,26744,
bam10g05,baseline-medium-10-graphql,graphql,baseline,medium,10,5,s3,0,0,14.9556,18.6166,21.5464,651.96,8193,0.01117,0.008936,0,38.61,45,403.32,409.66,39117,
bam10g06,baseline-medium-10-graphql,graphql,baseline,medium,10,6,s2,0,0,23.1897,30.7914,39.1665,449.89,9202,0.018475,0.01478,0,37.36,45,403.37,409.3,26993,
bam10g07,baseline-medium-10-graphql,graphql,baseline,medium,10,7,s2,0,0,28.1396,39.3113,50.3665,365.98,8085,0.023587,0.018869,0,36.65,45,402.07,407.89,21958,
bam10g08,baseline-medium-10-graphql,graphql,baseline,medium,10,8,s2,0,0,21.5942,28.6627,33.8697,474.63,7165,0.017198,0.013758,0,40.03,45,404.39,397.51,28477,
bam10g09,baseline-medium-10-graphql,graphql,baseline,medium,10,9,s1,0,0,16.7892,20.9122,26.1794,598.83,7660,0.012547,0.010038,0,41.98,45,396.79,406.16,35930,
bam10g10,baseline-medium-10-graphql,graphql,baseline,medium,10,10,s1,0,0,20.1401,24.4297,27.1411,500.58,7868,0.014658,0.011726,0,41.18,45,393.02,408.28,30034,
bam10g11,baseline-medium-10-graphql,graphql,baseline,medium,10,11,s3,0,0,17.4853,21.2335,26.7659,594.39,8180,0.01274,0.010192,0,39.37,45,403.39,403.15,35663,
bam10g12,baseline-medium-10-graphql,graphql,baseline,medium,10,12,s3,0,0,22.1756,27.5102,33.8925,461.08,6883,0.016506,0.013205,0,34.51,45,403.65,414.04,27664,
bam10g13,baseline-medium-10-graphql,graphql,baseline,medium,10,13,s3,0,0,27.4716,34.1989,37.9332,358.63,7591,0.020519,0.016415,0,40.3,45,389.96,406.33,21517,
bam10g14,baseline-medium-10-graphql,graphql,baseline,medium,10,14,s3,0,0,17.5517,23.7884,30.0234,581.81,9013,0.014273,0.011418,0,36.59,45,389.22,403.67,34908,
bam10g15,baseline-medium-10-graphql,graphql,baseline,medium,10,15,s2,0,0,19.1424,24.7124,29.2295,505.51,6997,0.014827,0.011862,0,38.34,45,405.36,408.01,30330,
bam10g16,baseline-medium-10-graphql,graphql,baseline,medium,10,16,s3,0,0,20.7633,28.757,37.1077,458.12,8171,0.017254,0.013803,0,41.31,45,396.1,407.55,27487,
bam10g17,baseline-medium-10-graphql,graphql,baseline,medium,10,17,s3,0,0,23.4748,32.1595,39.3235,430.88,7438,0.019296,0.015437,0,43.08,45,398.41,397.67,25852,
bam10g18,baseline-medium-10-graphql,graphql,baseline,medium,10,18,s2,0,0,17.4566,23.4959,29.8349,571.27,7977,0.014098,0.011278,0,38.25,45,394.91,409.33,34276,
bam10g19,baseline-medium-10-graphql,graphql,baseline,medium,10,19,s1,0,0,24.2503,30.1653,35.9807,430.62,9271,0.018099,0.014479,0,35.95,45,408.02,404.83,25836,
bam10g20,baseline-medium-10-graphql,graphql,baseline,medium,10,20,s1,0,0,17.2437,21.5259,26.342,604.67,8121,0.012916,0.010332,0,33.46,45,398.1,395.99,36280,
bam10g21,baseline-medium-10-graphql,graphql,baseline,medium,10,21,s3,0,0,18.5636,23.5377,26.2268,537.36,8084,0.014123,0.011298,0,40.74,45,391.12,401.73,32241,
bam10g22,baseline-medium-10-graphql,graphql,baseline,medium,10,22,s1,0,0,22.0949,30.2379,35.9613,473.09,7755,0.018143,0.014514,0,40.49,45,396.8,403.65,28385,
bam10g23,baseline-medium-10-graphql,graphql,baseline,medium,10,23,s1,0,0,20.3705,27.2457,30.2284,480.43,7944,0.016347,0.013078,0,38.71,45,403.98,403.82,28825,
bam10g24,baseline-medium-10-graphql,graphql,baseline,medium,10,24,s3,0,0,20.1134,24.265,29.6731,490.9,8769,0.014559,0.011647,0,40.65,45,407.88,407.44,29454,
bam10g25,baseline-medium-10-graphql,graphql,baseline,medium,10,25,s1,0,0,21.9179,29.8535,35.0948,457.64,7275,0.017912,0.01433,0,39.13,45,400.99,401.16,27458,
bam10g26,baseline-medium-10-graphql,graphql,baseline,medium,10,26,s3,0,0,18.3836,22.4291,28.1836,568.03,8252,0.013457,0.010766,0,40.26,45,401.96,406.52,34081,
bam10g27,baseline-medium-10-graphql,graphql,baseline,medium,10,27,s2,0,0,20.9076,28.9745,37.5568,456.4,7390,0.017385,0.013908,0,41.3,45,401.26,397.98,27384,
bam10g28,baseline-medium-10-graphql,graphql,baseline,medium,10,28,s1,0,0,26.015,31.3025,37.2656,397.56,8630,0.018781,0.015025,0,45.33,45,403.29,404.95,23853,
bam10g29,baseline-medium-10-graphql,graphql,baseline,medium,10,29,s2,0,0,28.2991,35.4634,42.5849,338.9,8588,0.021278,0.017022,0,41.43,45,400.07,401.05,20334,
bam50r00,baseline-medium-50-rest,rest,baseline,medium,50,0,s2,0,0,29.9421,38.952,49.5433,1661.25,8542,0.023371,0.018697,0,60.62,67,397.61,411.54,99674,
bam50r01,baseline-medium-50-rest,rest,baseline,medium,50,1,s3,0,0,26.7639,33.7301,37.3127,1847.98,8707,0.020238,0.01619,0,58.61,67,404.98,400.03,110878,
bam50r02,baseline-medium-50-rest,rest,baseline,medium,50,2,s2,0,0,30.8429,39.2027,45.8582,1656.26,7267,0.023522,0.018817,0,57.02,67,403.3,407.49,99375,
bam50r03,baseline-medium-50-rest,rest,baseline,medium,50,3,s2,0,0,29.7934,37.7938,41.8678,1677.32,9112,0.022676,0.018141,0,68.57,67,401.83,407.92,100639,
bam50r04,baseline-medium-50-rest,rest,baseline,medium,50,4,s2,0,0,26.7669,35.3672,43.9286,1907.88,6610,0.02122,0.016976,0,60.82,67,401.9,403.45,114472,
bam50r05,baseline-medium-50-rest,rest,baseline,medium,50,5,s2,0,0,28.3538,37.5014,41.3575,1838.85,7811,0.022501,0.018001,0,58.97,67,392.97,395.11,110330,
bam50r06,baseline-medium-50-rest,rest,baseline,medium,50,6,s2,0,0,27.9048,33.6689,38.9169,1736.79,7966,0.020201,0.016161,0,53.53,67,395.42,407.04,104207,
bam50r07,baseline-medium-50-rest,rest,baseline,medium,50,7,s2,0,0,31.3605,38.9003,48.6771,1672.61,8745,0.02334,0.018672,0,59.71,67,397.66,401.85,100356,
bam50r08,baseline-medium-50-rest,rest,baseline,medium,50,8,s1,0,0,31.8197,43.0506,54.6249,1633.5,8786,0.02583,0.020664,0,62.35,67,404.35,400.98,98009,
bam50r09,baseline-medium-50-rest,rest,baseline,medium,50,9,s3,0,0,21.1241,29.5495,37.0556,2270.7,7314,0.01773,0.014184,0,62.32,67,398.6,402.44,136241,
bam50r10,baseline-medium-50-rest,rest,baseline,medium,50,10,s3,0,0,37.6389,51.6169,57.7891,1298.65,8374,0.03097,0.024776,0,62.73,67,400.99,407.45,77918,
bam50r11,baseline-medium-50-rest,rest,baseline,medium,50,11,s1,0,0,27.9166,38.41,44.3277,1861.57,8741,0.023046,0.018437,0,61.67,67,400.22,400.95,111694,
bam50r12,baseline-medium-50-rest,rest,baseline,medium,50,12,s2,0,0,29.6085,38.5069,43.5266,1663.7,7497,0.023104,0.018483,0,63.21,67,400.49,416.69,99822,
bam50r13,baseline-medium-50-rest,rest,baseline,medium,50,13,s2,0,0,27.3258,38.0791,48.2701,1764.28,8238,0.022847,0.018278,0,62.54,67,401.6,411.3,105857,
bam50r14,baseline-medium-50-rest,rest,baseline,medium,50,14,s1,0,0,28.7543,39.8511,44.7543,1749.98,7309,0.023911,0.019129,0,57.17,67,404.68,403.18,104998,
bam50r15,baseline-medium-50-rest,rest,baseline,medium,50,15,s1,0,0,29.9283,37.4616,46.1746,1606.95,6967,0.022477,0.017982,0,60.67,67,403.0,406.66,96417,
bam50r16,baseline-medium-50-rest,rest,baseline,medium,50,16,s3,0,0,25.2842,33.9721,40.3769,1909.55,7093,0.020383,0.016307,0,61.74,67,406.51,408.17,114573,
bam50r17,baseline-medium-50-rest,rest,baseline,medium,50,17,s3,0,0,32.6152,39.7107,44.5873,1598.89,7291,0.023826,0.019061,0,58.15,67,395.75,399.61,95933,
bam50r18,baseline-medium-50-rest,rest,baseline,medium,50,18,s2,0,0,27.7141,34.3103,43.9061,1759.63,8461,0.020586,0.016469,0,61.81,67,398.13,415.61,105577,
bam50r19,baseline-medium-50-rest,rest,baseline,medium,50,19,s1,0,0,30.5107,37.1866,47.9696,1679.5,8016,0.022312,0.01785,0,59.63,67,397.66,415.05,100769,
bam50r20,baseline-medium-50-rest,rest,baseline,medium,50,20,s2,0,0,32.288,40.6627,45.222,1528.26,8035,0.024398,0.019518,0,54.43,67,399.1,405.07,91695,
bam50r21,baseline-medium-50-rest,rest,baseline,medium,50,21,s2,0,0,28.1389,35.7104,43.0947,1825.21,8087,0.021426,0.017141,0,61.81,67,405.4,403.53,109512,
bam50r22,baseline-medium-50-rest,rest,baseline,medium,50,22,s2,0,0,26.9443,36.6101,40.7011,1842.52,8758,0.021966,0.017573,0,63.88,67,408.89,400.67,110551,
bam50r23,baseline-medium-50-rest,rest,baseline,medium,50,23,s3,0,0,29.3233,39.5953,47.5752,1743.23,6573,0.023757,0.019006,0,60.28,67,396.16,405.43,104593,
bam50r24,baseline-medium-50-rest,rest,baseline,medium,50,24,s1,0,0,25.3544,34.8321,38.5691,1983.13,8556,0.020899,0.016719,0,60.83,67,402.43,399.61,118987,
bam50r25,baseline-medium-50-rest,rest,baseline,medium,50,25,s3,0,0,23.2019,31.1081,35.4904,2067.41,7962,0.018665,0.014932,0,59.73,67,395.49,403.48,124044,
bam50r26,baseline-medium-50-rest,rest,baseline,medium,50,26,s3,0,0,36.4947,48.9626,59.8375,1343.71,8472,0.029378,0.023502,0,55.25,67,396.28,404.73,80622,
bam50r27,baseline-medium-50-rest,rest,baseline,medium,50,27,s1,0,0,36.0786,50.1412,62.7417,1381.93,5713,0.030085,0.024068,0,63.1,67,394.09,406.66,82915,
bam50r28,baseline-medium-50-rest,rest,baseline,medium,50,28,s2,0,0,30.5781,40.3518,51.6352,1716.1,7246,0.024211,0.019369,0,59.42,67,402.39,408.95,102966,
bam50r29,baseline-medium-50-rest,rest,baseline,medium,50,29,s2,0,0,32.6355,44.1498,52.947,1596.31,8399,0.02649,0.021192,0,56.73,67,403.16,409.54,95778,
bam50g00,baseline-medium-50-graphql,graphql,baseline,medium,50,0,s2,0,0,33.816,47.2479,53.9472,1433.96,7505,0.028349,0.022679,0,63.71,67,400.07,410.52,86037,
bam50g01,baseline-medium-50-graphql,graphql,baseline,medium,50,1,s2,0,0,34.742,44.6671,55.2957,1492.18,10216,0.0268,0.02144,0,62.91,67,392.1,407.23,89530,
bam50g02,baseline-medium-50-graphql,graphql,baseline,medium,50,2,s3,0,0,40.5917,54.6192,63.2279,1259.34,8920,0.032772,0.026217,0,57.75,67,397.46,403.47,75560,
bam50g03,baseline-medium-50-graphql,graphql,baseline,medium,50,3,s3,0,0,30.2609,41.4794,47.5745,1660.27,8384,0.024888,0.01991,0,58.52,67,409.68,405.07,99616,
bam50g04,baseline-medium-50-graphql,graphql,baseline,medium,50,4,s1,0,0,41.6992,51.2911,64.9418,1145.32,9344,0.030775,0.02462,0,61.49,67,401.83,403.56,68718,
bam50g05,baseline-medium-50-graphql,graphql,baseline,medium,50,5,s3,0,0,35.5519,45.2688,54.5167,1401.08,9237,0.027161,0.021729,0,63.42,67,400.06,393.08,84064,
bam50g06,baseline-medium-50-graphql,graphql,baseline,medium,50,6,s3,0,0,36.2741,49.8559,60.8453,1327.92,8989,0.029914,0.023931,0,55.34,67,401.3,404.83,79674,
bam50g07,baseline-medium-50-graphql,graphql,baseline,medium,50,7,s3,0,0,30.2537,40.9167,53.0868,1577.47,9037,0.02455,0.01964,0,62.53,67,407.4,404.05,94648,
bam50g08,baseline-medium-50-graphql,graphql,baseline,medium,50,8,s2,0,0,22.8338,27.4504,33.4631,2297.31,7860,0.01647,0.013176,0,64.51,67,403.75,408.26,137838,
bam50g09,baseline-medium-50-graphql,graphql,baseline,medium,50,9,s1,0,0,36.9655,49.9262,63.831,1393.97,5931,0.029956,0.023965,0,60.45,67,401.62,411.05,83638,
bam50g10,baseline-medium-50-graphql,graphql,baseline,medium,50,10,s3,0,0,43.8571,58.6098,75.8949,1130.59,8491,0.035166,0.028133,0,64.44,67,405.6,403.06,67835,
bam50g11,baseline-medium-50-graphql,graphql,baseline,medium,50,11,s2,0,0,28.1943,39.0856,43.9623,1719.85,7919,0.023451,0.018761,0,64.78,67,398.23,392.8,103190,
bam50g12,baseline-medium-50-graphql,graphql,baseline,medium,50,12,s3,0,0,36.1941,48.4411,59.4046,1416.99,7767,0.029065,0.023252,0,55.4,67,397.41,408.42,85019,
bam50g13,baseline-medium-50-graphql,graphql,baseline,medium,50,13,s3,0,0,29.5937,38.9898,48.0694,1678.93,7986,0.023394,0.018715,0,54.12,67,403.53,396.7,100735,
bam50g14,baseline-medium-50-graphql,graphql,baseline,medium,50,14,s3,0,0,34.9417,45.2941,55.0012,1366.43,7854,0.027176,0.021741,0,61.77,67,397.77,409.9,81985,
bam50g15,baseline-medium-50-graphql,graphql,baseline,medium,50,15,s2,0,0,34.7684,47.2172,57.8388,1443.48,7198,0.02833,0.022664,0,55.06,67,401.45,403.23,86608,
bam50g16,baseline-medium-50-graphql,graphql,baseline,medium,50,16,s1,0,0,21.5657,28.8076,32.2093,2339.9,6395,0.017285,0.013828,0,63.33,67,406.78,401.28,140393,
bam50g17,baseline-medium-50-graphql,graphql,baseline,medium,50,17,s3,0,0,29.498,38.0303,48.4058,1732.88,7760,0.022818,0.018255,0,64.65,67,397.82,405.5,103973,
bam50g18,baseline-medium-50-graphql,graphql,baseline,medium,50,18,s3,0,0,40.5355,51.6697,66.5934,1234.12,9779,0.031002,0.024801,0,63.08,67,394.91,405.51,74047,
bam50g19,baseline-medium-50-graphql,graphql,baseline,medium,50,19,s1,0,0,31.6401,43.0477,48.3066,1597.44,7086,0.025829,0.020663,0,60.83,67,404.98,404.35,95846,
bam50g20,baseline-medium-50-graphql,graphql,baseline,medium,50,20,s3,0,0,33.4723,43.6622,52.8509,1450.71,8816,0.026197,0.020958,0,58.87,67,397.71,408.84,87042,
bam50g21,baseline-medium-50-graphql,graphql,baseline,medium,50,21,s2,0,0,38.3033,48.0875,53.4091,1362.85,7235,0.028852,0.023082,0,58.77,67,400.45,409.98,81771,
